ts,s_temp_int_c,s_rh_int_pct,s_co2_ppm,s_pir_bin,s_power_total_kw,zone_id,T_int,T_int_true,hvac_state,lighting_state,T_set,P_hvac,P_lighting,P_plug,P_total,presence,level,weather_temp_c,weather_rh_pct,weather_wind_ms,weather_ghi_wm2,bim_label,bim_Area_m2,bim_Orientation,bim_Volume_m3,bim_Window_to_Wall_Ratio,bim_Wall_North__U_Value_W_per_m2K,bim_Window1__Area_m2,bim_Window1__U_Value_W_per_m2K
2025-03-19 17:45:00+00:00,,,,,,,,,,,,,,,,1.0,normal,22.3,46.75,7.95,233.25,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 17:45:00+00:00,24.667577700830225,50.58791263820154,805.1371606890006,1.0,7.130805304266877,brick:Room_101,22.115984607746032,22.164909585039364,0.0,1.0,22.0,0.0,3.0,2.7,5.7,,,22.3,46.75,7.95,233.25,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 18:00:00+00:00,24.33032756679757,51.53972352679501,452.8577188264812,0.0,3.4697319166987195,brick:Room_101,22.253453466443315,22.11569257925732,1.0,0.0,18.0,33.319276680314914,0.0,2.2,35.51927668031492,,,22.0,48.0,7.7,185.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 18:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,22.0,48.0,7.7,185.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 18:15:00+00:00,24.245251374058345,49.0669324360257,450.0450876589104,0.0,3.154928214651556,brick:Room_101,22.0585899806541,22.073870511361797,1.0,0.0,18.0,32.925540634058564,0.0,2.2,35.12554063405857,,,21.45,50.5,7.475,144.5,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 18:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,21.45,50.5,7.475,144.5,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 18:30:00+00:00,24.381530827593878,48.94116083069928,422.7664340571973,0.0,3.084878015941328,brick:Room_101,22.07499370226139,22.03844575344258,1.0,0.0,18.0,32.590964090894346,0.0,2.2,34.79096409089435,,,20.9,53.0,7.25,104.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 18:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,20.9,53.0,7.25,104.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 18:45:00+00:00,24.25304530559358,47.75708810335975,477.7111150430723,0.0,3.093901141592476,brick:Room_101,21.975931735454875,22.00846472682329,1.0,0.0,18.0,32.307566027540645,0.0,2.2,34.50756602754065,,,20.35,55.5,7.025,63.5,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 18:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,20.35,55.5,7.025,63.5,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 19:00:00+00:00,24.44433668849169,48.68966818141869,457.3798842039709,0.0,3.3123047206270795,brick:Room_101,21.87850250284809,21.983017647790746,1.0,0.0,18.0,32.06771781458636,0.0,2.2,34.26771781458636,,,19.8,58.0,6.8,23.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 19:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,19.8,58.0,6.8,23.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 19:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,19.45,60.25,7.225,17.25,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 19:15:00+00:00,24.40872389443368,50.27301219074356,459.87203725006447,0.0,3.3789454944205275,brick:Room_101,21.952725436804545,21.961238349144335,1.0,0.0,18.0,31.86414118232597,0.0,2.2,34.06414118232597,,,19.45,60.25,7.225,17.25,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 19:30:00+00:00,24.25077942908401,50.611315678471705,429.83725927436046,0.0,3.0050258184894814,brick:Room_101,21.92902393432581,21.94230416234012,1.0,0.0,18.0,31.689906793154705,0.0,2.2,33.88990679315471,,,19.1,62.5,7.65,11.5,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 19:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,19.1,62.5,7.65,11.5,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 19:45:00+00:00,24.459285470881248,50.16521266227238,438.519490050269,0.0,3.223772049681012,brick:Room_101,21.90544193378199,21.92543584571541,1.0,0.0,18.0,31.538433298720943,0.0,2.2,33.73843329872095,,,18.75,64.75,8.075,5.75,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 19:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,18.75,64.75,8.075,5.75,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 20:00:00+00:00,24.272298132062904,46.846969760140674,445.59664505723055,0.0,3.242722371114381,brick:Room_101,21.90416550321922,21.909897544994543,1.0,0.0,18.0,31.403486765723272,0.0,2.2,33.603486765723275,,,18.4,67.0,8.5,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 20:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,18.4,67.0,8.5,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 20:15:00+00:00,24.92710159471817,50.31262071576126,840.6619499113897,1.0,7.291543549525972,brick:Room_101,22.07649150993358,22.063278096351297,0.0,1.0,22.0,0.0,3.0,2.7,5.7,,,17.974999999999998,70.0,7.275,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 20:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,17.974999999999998,70.0,7.275,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 20:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,17.549999999999997,73.0,6.05,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 20:30:00+00:00,24.4428679162099,46.84510848383066,407.79914187005807,0.0,3.2169209651817265,brick:Room_101,22.03064279161825,22.03814863918094,1.0,0.0,18.0,32.50622477081038,0.0,2.2,34.70622477081038,,,17.549999999999997,73.0,6.05,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 20:45:00+00:00,24.44299930707664,50.19302910652744,434.9813017340358,0.0,3.1055589235394825,brick:Room_101,21.94982179337419,22.01302210177156,1.0,0.0,18.0,32.30518911344751,0.0,2.2,34.505189113447514,,,17.125,76.0,4.825,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 20:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,17.125,76.0,4.825,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 21:00:00+00:00,24.195572045974465,48.76310361038033,463.0630191610597,0.0,3.5707378347280923,brick:Room_101,22.011607564552392,21.987298324974294,1.0,0.0,18.0,32.10417681417246,0.0,2.2,34.304176814172465,,,16.7,79.0,3.6,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 21:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,16.7,79.0,3.6,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 21:15:00+00:00,25.099326545720277,50.16145919974999,854.9520871868209,1.0,7.404257947764186,brick:Room_101,22.03455258981622,22.132021177582335,0.0,1.0,22.0,0.0,3.0,2.7,5.7,,,16.575,78.75,2.9000000000000004,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 21:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,16.575,78.75,2.9000000000000004,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 21:30:00+00:00,24.98619158571501,47.8577847874588,839.2512296102279,1.0,7.1401534418258255,brick:Room_101,22.170491735389053,22.273009608253265,0.0,1.0,22.0,0.0,3.0,4.2,7.2,,,16.45,78.5,2.2,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 21:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,16.45,78.5,2.2,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 21:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,16.325,78.25,1.5000000000000004,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 21:45:00+00:00,24.14593095456585,51.024164710051245,429.63285866905824,0.0,3.1495872872809936,brick:Room_101,22.25859517404664,22.22163614931156,1.0,0.0,18.0,34.18407686602612,0.0,2.2,36.38407686602612,,,16.325,78.25,1.5000000000000004,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 22:00:00+00:00,23.964570982838342,48.0458778819675,438.6164394213672,0.0,2.832603284834188,brick:Room_101,22.194326044305477,22.168975030698704,1.0,0.0,18.0,33.77308919449246,0.0,2.2,35.97308919449246,,,16.2,78.0,0.8,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 22:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,16.2,78.0,0.8,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 22:15:00+00:00,24.10962459037445,49.20903643316092,441.1535259294974,0.0,3.1071567173336154,brick:Room_101,22.11170488439337,22.11457465264707,1.0,0.0,18.0,33.35180024558963,0.0,2.2,35.55180024558963,,,16.0,78.75,1.45,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 22:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,16.0,78.75,1.45,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 22:30:00+00:00,23.99349933402961,49.04216640492975,504.1380363051639,0.0,2.8917425908194,brick:Room_101,21.988259547737776,22.05803197297553,1.0,0.0,18.0,32.91659722117657,0.0,2.2,35.116597221176576,,,15.8,79.5,2.1,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 22:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,15.8,79.5,2.1,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 22:45:00+00:00,23.99959805193696,48.38381933173913,476.36551571218297,0.0,2.8822763998894523,brick:Room_101,21.96359618999145,21.998991737025158,1.0,0.0,18.0,32.46425578380425,0.0,2.2,34.66425578380425,,,15.6,80.25,2.75,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 22:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,15.6,80.25,2.75,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 23:00:00+00:00,23.84395658951555,50.87079239398688,475.6193528070432,0.0,2.706734176645167,brick:Room_101,21.92400831711709,21.937145654501418,1.0,0.0,18.0,31.991933896201232,0.0,2.2,34.191933896201235,,,15.4,81.0,3.4,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 23:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,15.4,81.0,3.4,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 23:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,15.275,81.25,3.875,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 23:15:00+00:00,23.507046785298915,53.21123205080394,479.21450910683456,0.0,2.1987085909600856,brick:Room_101,21.792436819118414,21.872231517547124,1.0,0.0,18.0,31.49716523601134,0.0,2.2,33.697165236011344,,,15.275,81.25,3.875,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 23:30:00+00:00,23.65400765937753,54.54771769273169,425.0294782666488,0.0,2.8340579704540128,brick:Room_101,21.767080822279414,21.80403225518058,1.0,0.0,18.0,30.977852140377,0.0,2.2,33.177852140377,,,15.15,81.5,4.35,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 23:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,15.15,81.5,4.35,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 23:45:00+00:00,23.56529759937896,51.78316554638588,419.44088462531903,0.0,2.317537751400901,brick:Room_101,21.764991436939532,21.7323749200307,1.0,0.0,18.0,30.43225804144464,0.0,2.2,32.63225804144464,,,15.025,81.75,4.824999999999999,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-19 23:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,15.025,81.75,4.824999999999999,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 00:00:00+00:00,23.095049153716108,53.34001753008103,422.32824271164856,0.0,2.281540701897908,brick:Room_101,21.756417425243296,21.685052157028835,1.0,0.0,18.0,29.858999360245605,0.0,2.2,32.05899936024561,,,14.9,82.0,5.3,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 00:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,14.9,82.0,5.3,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 00:15:00+00:00,22.779847429246345,52.62478142420024,483.362653333446,0.0,2.169933703908256,brick:Room_101,21.611386351321872,21.6323580889548,1.0,0.0,18.0,29.48041725623068,0.0,2.2,31.68041725623068,,,14.675,81.0,4.725,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 00:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,14.675,81.0,4.725,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 00:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,14.45,80.0,4.15,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 00:30:00+00:00,23.617168065736067,53.30255923953131,866.3202052779377,1.0,6.211230487135885,brick:Room_101,21.770702316848567,21.732877899132763,0.0,1.0,22.0,0.0,3.0,4.2,7.2,,,14.45,80.0,4.15,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 00:45:00+00:00,22.35613284800856,52.66078482682835,418.7160954440178,0.0,1.8127626446236635,brick:Room_101,21.56431294677078,21.660015950300156,1.0,0.0,18.0,29.863023193062105,0.0,2.2,32.06302319306211,,,14.225,79.0,3.575,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 00:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,14.225,79.0,3.575,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 01:00:00+00:00,22.714313214875435,53.681178039892,439.2250949945047,0.0,2.246046470672157,brick:Room_101,21.615604550387967,21.582631988332288,1.0,0.0,18.0,29.280127602401222,0.0,2.2,31.48012760240122,,,14.0,78.0,3.0,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 01:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,14.0,78.0,3.0,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 01:15:00+00:00,22.35653279840054,54.47443251343095,444.0348617071343,0.0,1.9701749536398692,brick:Room_101,21.46064481430661,21.500842235042988,1.0,0.0,18.0,28.661055906658305,0.0,2.2,30.861055906658304,,,13.85,78.0,3.925,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 01:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,13.85,78.0,3.925,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 01:30:00+00:00,22.389990115291635,53.52269117202809,456.710331842364,0.0,1.973200712005724,brick:Room_101,21.43016212192507,21.41479484108967,1.0,0.0,18.0,28.006737880343906,0.0,2.2,30.206737880343905,,,13.7,78.0,4.85,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 01:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,13.7,78.0,4.85,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 01:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,13.55,78.0,5.775,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 01:45:00+00:00,22.14277648106909,54.51458806474757,456.2737755178011,0.0,1.5826540247443337,brick:Room_101,21.31228083757297,21.32466845848496,1.0,0.0,18.0,27.31835872871736,0.0,2.2,29.51835872871736,,,13.55,78.0,5.775,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 02:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,13.4,78.0,6.7,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 02:00:00+00:00,22.17093333040382,54.929883857203016,429.2954859031623,0.0,1.6612787715126756,brick:Room_101,21.296691431137564,21.230670730648374,1.0,0.0,18.0,26.59734766787969,0.0,2.2,28.797347667879688,,,13.4,78.0,6.7,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 02:15:00+00:00,21.811089446856798,56.38410275617749,467.1414098128428,0.0,1.5611818576346237,brick:Room_101,21.08931492112342,21.133036703540416,1.0,0.0,18.0,25.84536584518699,0.0,2.2,28.04536584518699,,,13.175,78.5,7.1000000000000005,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 02:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,13.175,78.5,7.1000000000000005,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 02:30:00+00:00,21.574154551783227,54.50391854736709,434.0201616562461,0.0,1.2363318864086892,brick:Room_101,21.063407476814977,21.032027161936885,1.0,0.0,18.0,25.064293628323327,0.0,2.2,27.26429362832333,,,12.95,79.0,7.5,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 02:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,12.95,79.0,7.5,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 02:45:00+00:00,21.8228949990584,56.108691281767584,446.0930915823739,0.0,1.585587705017979,brick:Room_101,20.913951522223588,20.927926895388413,1.0,0.0,18.0,24.25621729549508,0.0,2.2,26.45621729549508,,,12.725,79.5,7.9,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 02:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,12.725,79.5,7.9,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 03:00:00+00:00,21.465339812912635,58.84732083347836,467.1693517625839,0.0,1.2814051068624253,brick:Room_101,20.81312762496756,20.821042898868043,1.0,0.0,18.0,23.423415163107308,0.0,2.2,25.623415163107307,,,12.5,80.0,8.3,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 03:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,12.5,80.0,8.3,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 03:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,12.3,79.75,8.475000000000001,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 03:15:00+00:00,21.390354840437308,58.3255089749221,433.9544649013915,0.0,1.8060519898359733,brick:Room_101,20.702509818878355,20.71170251353632,1.0,0.0,18.0,22.568343190944347,0.0,2.2,24.768343190944343,,,12.3,79.75,8.475000000000001,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 03:30:00+00:00,21.41984592237654,58.91511545285699,435.7662144104716,0.0,1.4393227373037456,brick:Room_101,20.55796785822332,20.600251513448026,1.0,0.0,18.0,21.69362010829053,0.0,2.2,23.89362010829053,,,12.1,79.5,8.65,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 03:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,12.1,79.5,8.65,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 03:45:00+00:00,20.96062933324783,57.68305034952765,464.79170124232826,0.0,1.4722687234208114,brick:Room_101,20.486347196090637,20.487052144385967,1.0,0.0,18.0,20.802012107584204,0.0,2.2,23.002012107584203,,,11.9,79.25,8.825,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 03:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,11.9,79.25,8.825,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 04:00:00+00:00,21.08932363464589,58.385197076423225,428.5566705848745,0.0,1.3845439351143216,brick:Room_101,20.36934871022787,20.37248112133396,1.0,0.0,18.0,19.89641715508773,0.0,2.2,22.09641715508773,,,11.7,79.0,9.0,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 04:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,11.7,79.0,9.0,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 04:15:00+00:00,20.80037532049136,59.536104798161126,440.38019940989824,0.0,1.4055044952216464,brick:Room_101,20.268989603813367,20.25692759139303,1.0,0.0,18.0,18.979848970671696,0.0,2.2,21.179848970671696,,,11.625,80.5,9.85,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 04:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,11.625,80.5,9.85,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 04:30:00+00:00,20.762651738635903,60.52487520948944,463.8935544510723,0.0,1.8411140353714857,brick:Room_101,20.145016326484704,20.140791069200063,1.0,0.0,18.0,18.05542073114424,0.0,2.2,20.25542073114424,,,11.55,82.0,10.7,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 04:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,11.55,82.0,10.7,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 04:45:00+00:00,20.692150214607505,56.61415139514095,501.3523110358994,0.0,1.641055453293495,brick:Room_101,20.064379079607804,20.02447935212719,1.0,0.0,18.0,17.1263285536005,0.0,2.2,19.3263285536005,,,11.475,83.5,11.55,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 04:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,11.475,83.5,11.55,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 05:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,11.4,85.0,12.4,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 05:00:00+00:00,20.360753158409864,57.66411111865947,465.1351126190687,0.0,1.2676196332278242,brick:Room_101,19.95458185352376,19.90840642272139,1.0,0.0,18.0,16.195834817017527,0.0,2.2,18.395834817017526,,,11.4,85.0,12.4,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 05:15:00+00:00,20.37949482861898,61.082371766557046,461.8159940747503,0.0,1.7256319351027845,brick:Room_101,19.740459179896348,19.79299034598774,1.0,0.0,18.0,15.267251381771132,0.0,2.2,17.46725138177113,,,11.525,85.0,12.575,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 05:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,11.525,85.0,12.575,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 05:30:00+00:00,20.6159542532795,59.427852814824845,463.2700395918183,0.0,1.6789863412712147,brick:Room_101,19.722089794254988,19.67865116922545,1.0,0.0,18.0,14.343922767901915,0.0,2.2,16.543922767901915,,,11.65,85.0,12.75,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 05:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,11.65,85.0,12.75,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 05:45:00+00:00,20.46998945368263,59.18275272670558,423.1702431483238,0.0,1.4578181306567568,brick:Room_101,19.50649201083805,19.56580883219354,1.0,0.0,18.0,13.4292093538036,0.0,2.2,15.6292093538036,,,11.775,85.0,12.925,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 05:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,11.775,85.0,12.925,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 06:00:00+00:00,20.25855325583204,58.691159238311904,452.8899184669977,0.0,1.5460045413044756,brick:Room_101,19.484273889819477,19.454881095412585,1.0,0.0,18.0,12.526470657548316,0.0,2.2,14.726470657548315,,,11.9,85.0,13.1,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 06:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,11.9,85.0,13.1,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 06:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,11.95,83.25,12.725,1.5,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 06:15:00+00:00,20.24272303571156,59.7152164073432,449.25583779159,0.0,1.4977583880868388,brick:Room_101,19.377268433635862,19.34628149440072,1.0,0.0,18.0,11.63904876330068,0.0,2.2,13.839048763300678,,,11.95,83.25,12.725,1.5,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 06:30:00+00:00,20.10810455913196,58.860434054959136,458.0396135093189,0.0,1.79588698566704,brick:Room_101,19.144851483013085,19.24041732759621,1.0,0.0,18.0,10.770251955205763,0.0,2.2,12.970251955205764,,,12.0,81.5,12.35,3.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 06:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,12.0,81.5,12.35,3.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 06:45:00+00:00,20.309627248883984,63.190893904249606,452.9127013118968,0.0,1.3805564716511864,brick:Room_101,19.14233664796218,19.137687685635708,1.0,0.0,18.0,9.92333862076967,0.0,2.2,12.123338620769667,,,12.05,79.75,11.975,4.5,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 06:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,12.05,79.75,11.975,4.5,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 07:00:00+00:00,20.03809546075274,60.76863169535772,459.49249193542784,0.0,1.521901591466359,brick:Room_101,19.015056723869943,19.03848152953796,1.0,0.0,18.0,9.101501485085665,0.0,2.2,11.301501485085662,,,12.1,78.0,11.6,6.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-20 07:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,12.1,78.0,11.6,6.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
