ts,Occupancy_Level,Plug_Power_Sensor,Total_Power_Sensor,Weather_GHI_Sensor,Weather_RH_Sensor,Weather_Temp_Sensor,Weather_Wind_Sensor,HVAC_Power_Sensor,HVAC_State,Lighting_Power_Sensor,Lighting_State,Occupancy_Sensor,Zone_Temp_Sensor,Zone_Temp_Setpoint,BIM_area_m2,BIM_height_m,BIM_length_m,BIM_max_occupancy,BIM_target_occupancy_rate,BIM_use_type,BIM_volume_m3,BIM_width_m
2025-03-13 20:45:00+00:00,low,2.2,32.56002117673269,0.0,63.0,14.2,12.475,30.360021176732687,1,0.0,0,0,21.68665367251908,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-13 21:00:00+00:00,low,2.2,32.41477449717762,0.0,62.0,14.2,13.5,30.21477449717761,1,0.0,0,0,21.6380727063782,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-13 21:15:00+00:00,low,2.2,32.26136413275076,0.0,62.25,14.225,15.5,30.06136413275076,1,0.0,0,0,21.77918354394617,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-13 21:30:00+00:00,low,2.2,32.09555860125671,0.0,62.5,14.25,17.5,29.89555860125671,1,0.0,0,0,21.71390652216319,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-13 21:45:00+00:00,low,2.2,31.913476294764745,0.0,62.75,14.275,19.5,29.713476294764742,1,0.0,0,0,21.74787364467456,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-13 22:00:00+00:00,low,2.2,31.71158408147711,0.0,63.0,14.3,21.5,29.51158408147711,1,0.0,0,0,21.59216679422986,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-13 22:15:00+00:00,low,2.2,31.486695509426777,0.0,65.75,14.0,21.15,29.28669550942677,1,0.0,0,0,21.655491176135392,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-13 22:30:00+00:00,low,2.2,31.23596855327163,0.0,68.5,13.7,20.8,29.03596855327163,1,0.0,0,0,21.688053748457385,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-13 22:45:00+00:00,low,2.2,30.956902851441537,0.0,71.25,13.4,20.450000000000003,28.75690285144153,1,0.0,0,0,21.57690232877608,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-13 23:00:00+00:00,low,2.2,30.64733638686572,0.0,74.0,13.1,20.1,28.447336386865715,1,0.0,0,0,21.527009271585523,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-13 23:15:00+00:00,low,2.2,30.30544157044777,0.0,77.25,12.775,20.05,28.105441570447766,1,0.0,0,0,21.466642890585764,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-13 23:30:00+00:00,low,2.2,29.92972069235638,0.0,80.5,12.45,20.0,27.72972069235638,1,0.0,0,0,21.33633101614929,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-13 23:45:00+00:00,low,2.7,10.3809992879553,0.0,83.75,12.125,19.95,4.680999287955302,1,3.0,1,0,21.598974924389992,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 00:00:00+00:00,low,2.2,30.44957022083581,0.0,87.0,11.8,19.9,28.249570220835807,1,0.0,0,0,21.45775331741924,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 00:15:00+00:00,low,2.2,30.10636959527592,0.0,86.0,11.85,19.65,27.90636959527592,1,0.0,0,0,21.46498045881249,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 00:30:00+00:00,low,2.2,29.71805036794676,0.0,85.0,11.9,19.4,27.51805036794676,1,0.0,0,0,21.30749670597692,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 00:45:00+00:00,low,2.2,29.285187370443804,0.0,84.0,11.95,19.15,27.085187370443805,1,0.0,0,0,21.267103546203707,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 01:00:00+00:00,low,2.2,28.80861223543276,0.0,83.0,12.0,18.9,26.60861223543276,1,0.0,0,0,21.33293009806337,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 01:15:00+00:00,low,2.2,28.2894058248181,0.0,82.5,11.875,19.1,26.0894058248181,1,0.0,0,0,21.17374611482433,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 01:30:00+00:00,low,2.2,27.72888983417773,0.0,82.0,11.75,19.3,25.528889834177733,1,0.0,0,0,21.18874097313097,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 01:45:00+00:00,low,2.2,27.128617594630736,0.0,81.5,11.625,19.5,24.928617594630737,1,0.0,0,0,21.03238397925197,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 02:00:00+00:00,low,2.2,26.490364097639183,0.0,81.0,11.5,19.7,24.290364097639184,1,0.0,0,0,20.859919520404137,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 02:15:00+00:00,low,2.2,25.81611527241624,0.0,80.75,11.4,19.95,23.61611527241624,1,0.0,0,0,20.90811044868716,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 02:30:00+00:00,low,2.7,14.79194345039546,0.0,80.5,11.3,20.2,9.091943450395462,1,3.0,1,0,20.91371833484125,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 02:45:00+00:00,low,2.2,25.74570360583221,0.0,80.25,11.2,20.45,23.545703605832216,1,0.0,0,0,20.87164768348217,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 03:00:00+00:00,low,2.2,24.89370594245055,0.0,80.0,11.1,20.7,22.69370594245055,1,0.0,0,0,20.728836028657867,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 03:15:00+00:00,low,2.2,24.0206038822469,0.0,79.75,11.05,20.425,21.8206038822469,1,0.0,0,0,20.538962263036503,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 03:30:00+00:00,low,2.2,23.12894539546916,0.0,79.5,11.0,20.15,20.92894539546916,1,0.0,0,0,20.510893514718976,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 03:45:00+00:00,low,2.2,22.221430211603582,0.0,79.25,10.95,19.875,20.021430211603587,1,0.0,0,0,20.497422890759022,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 04:00:00+00:00,low,3.2,19.099106130788908,0.0,79.0,10.9,19.6,12.899106130788908,1,3.0,1,0,20.46879289712213,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 04:15:00+00:00,low,3.2,18.64685140642872,0.0,80.25,10.725,18.55,12.44685140642872,1,3.0,1,0,20.48642863205527,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 04:30:00+00:00,low,2.2,22.11443615764433,0.0,81.5,10.55,17.5,19.91443615764433,1,0.0,0,0,20.40503483562245,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 04:45:00+00:00,low,2.2,21.01014132419682,0.0,82.75,10.375,16.450000000000003,18.81014132419682,1,0.0,0,0,20.224918702737472,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 05:00:00+00:00,low,2.2,19.915082235818527,0.0,84.0,10.2,15.4,17.715082235818528,1,0.0,0,0,20.08946732608368,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 05:15:00+00:00,low,2.2,18.831924916564343,0.0,84.0,10.175,15.025,16.631924916564344,1,0.0,0,0,19.89084464909767,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 05:30:00+00:00,low,2.2,17.763407261644982,0.0,84.0,10.15,14.65,15.563407261644985,1,0.0,0,0,19.825732383216657,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 05:45:00+00:00,low,2.2,16.712319855417416,0.0,84.0,10.125,14.275,14.512319855417417,1,0.0,0,0,19.736958047890223,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 06:00:00+00:00,low,2.2,15.681487016555035,0.0,84.0,10.1,13.9,13.481487016555036,1,0.0,0,0,19.517415407904103,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 06:15:00+00:00,low,2.7,25.22625187592716,0.5,83.25,10.125,13.6,19.52625187592716,1,3.0,1,0,19.67986005799902,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 06:30:00+00:00,low,2.2,15.069082135493357,1.0,82.5,10.15,13.3,12.869082135493358,1,0.0,0,0,19.474465444251933,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 06:45:00+00:00,low,2.2,14.032405963673522,1.5,81.75,10.175,13.0,11.832405963673525,1,0.0,0,0,19.309652437639656,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 07:00:00+00:00,low,2.2,13.03232730573266,2.0,81.0,10.2,12.7,10.832327305732662,1,0.0,0,0,19.28378889652129,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 07:15:00+00:00,low,2.2,12.071258341402238,23.75,79.25,10.475,13.275,9.87125834140224,1,0.0,0,0,19.10460500814933,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 07:30:00+00:00,low,2.2,11.151557759489986,45.5,77.5,10.75,13.85,8.951557759489987,1,0.0,0,0,19.047414964777737,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 07:45:00+00:00,low,2.2,10.275513763227462,67.25,75.75,11.025,14.425,8.075513763227463,1,0.0,0,0,18.8910780428915,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 08:00:00+00:00,normal,2.7,30.454672203964588,89.0,74.0,11.3,15.0,24.75467220396459,1,3.0,1,1,18.97703892896402,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 08:15:00+00:00,normal,3.2,30.359758110875884,136.75,71.5,11.75,15.675,24.159758110875885,1,3.0,1,1,19.07557768878847,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 08:30:00+00:00,normal,2.7,29.29280257142595,184.5,69.0,12.2,16.35,23.59280257142595,1,3.0,1,1,19.132213195144143,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 08:45:00+00:00,normal,2.7,28.75865326188285,232.25,66.5,12.65,17.025,23.058653261882853,1,3.0,1,1,19.08212940249224,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 09:00:00+00:00,normal,2.7,28.24475206788137,280.0,64.0,13.1,17.7,22.544752067881376,1,3.0,1,1,19.18830408992927,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 09:15:00+00:00,normal,3.2,28.245069784528063,318.0,61.75,13.4,18.975,22.045069784528067,1,3.0,1,1,19.35293278666281,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 09:30:00+00:00,normal,2.7,27.24830170061382,356.0,59.5,13.7,20.25,21.54830170061382,1,3.0,1,1,19.36076001025689,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 09:45:00+00:00,med,2.7,26.761065282384305,394.0,57.25,14.0,21.525,21.061065282384305,1,3.0,1,1,19.40224516345068,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 10:00:00+00:00,med,3.2,23.772546171286034,432.0,55.0,14.3,22.8,20.572546171286035,1,0.0,0,1,19.42298145385239,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 10:15:00+00:00,normal,2.7,22.772718763077886,471.5,54.5,14.5,22.775,20.072718763077887,1,0.0,0,1,19.49983068749476,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 10:30:00+00:00,high,2.7,22.26945997153164,511.0,54.0,14.7,22.75,19.569459971531643,1,0.0,0,1,19.51726072746236,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 10:45:00+00:00,high,2.7,21.75319472431634,550.5,53.5,14.9,22.725,19.05319472431634,1,0.0,0,1,19.679832199649283,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 11:00:00+00:00,normal,2.7,21.22083011532511,590.0,53.0,15.1,22.7,18.52083011532511,1,0.0,0,1,19.72387009788489,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 11:15:00+00:00,normal,3.2,21.16966418468841,621.75,52.0,15.45,22.875,17.969664184688412,1,0.0,0,1,19.777712648840183,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 11:30:00+00:00,normal,2.7,20.091663652884403,653.5,51.0,15.8,23.05,17.391663652884404,1,0.0,0,1,19.89701138258359,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 11:45:00+00:00,high,2.7,19.496659569264107,685.25,50.0,16.15,23.225,16.796659569264108,1,0.0,0,1,19.99607468212956,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 12:00:00+00:00,med,2.7,18.87699079530461,717.0,49.0,16.5,23.4,16.17699079530462,1,0.0,0,1,20.16323040528564,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 12:15:00+00:00,normal,3.2,18.73143593059883,727.0,50.0,16.375,23.6,15.531435930598832,1,0.0,0,1,20.067730154012853,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 12:30:00+00:00,normal,3.2,18.05340540007189,737.0,51.0,16.25,23.8,14.853405400071892,1,0.0,0,1,20.289416462889005,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 12:45:00+00:00,normal,2.7,16.848420714208185,747.0,52.0,16.125,24.0,14.148420714208186,1,0.0,0,1,20.37091009673989,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 13:00:00+00:00,normal,2.7,16.12195985048687,757.0,53.0,16.0,24.2,13.421959850486871,1,0.0,0,1,20.37754044494482,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 13:15:00+00:00,low,2.2,21.531960655309245,770.25,51.25,16.275,24.0,19.33196065530925,1,0.0,0,0,20.352136470898326,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 13:30:00+00:00,normal,3.2,16.464202614647814,783.5,49.5,16.55,23.8,13.264202614647814,1,0.0,0,1,20.43117764531645,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 13:45:00+00:00,med,2.7,15.0675255377334,796.75,47.75,16.825000000000003,23.6,12.3675255377334,1,0.0,0,1,20.57721224188697,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 14:00:00+00:00,med,3.2,14.656577497071748,810.0,46.0,17.1,23.4,11.456577497071748,1,0.0,0,1,20.760397013557537,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 14:15:00+00:00,med,3.2,13.720476296901534,772.75,47.25,16.700000000000003,23.775,10.520476296901537,1,0.0,0,1,20.83447238925031,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 14:30:00+00:00,med,3.2,12.766463379050048,735.5,48.5,16.3,24.15,9.566463379050049,1,0.0,0,1,20.950937129116,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 14:45:00+00:00,med,2.7,11.29594631636537,698.25,49.75,15.9,24.525,8.59594631636537,1,0.0,0,1,21.02644950741232,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 15:00:00+00:00,normal,2.7,10.3162802127196,661.0,51.0,15.5,24.9,7.616280212719602,1,0.0,0,1,21.09788954045244,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 15:15:00+00:00,med,3.2,9.823261010410745,608.25,51.5,15.4,24.925,6.623261010410744,1,0.0,0,1,21.287920117042813,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 15:30:00+00:00,normal,2.7,8.313251779441327,555.5,52.0,15.3,24.95,5.613251779441328,1,0.0,0,1,21.48529469299373,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 15:45:00+00:00,med,2.7,7.300285717995718,502.75,52.5,15.2,24.975,4.6002857179957175,1,0.0,0,1,21.476053998078843,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 16:00:00+00:00,normal,3.2,3.2,450.0,53.0,15.1,25.0,0.0,0,0.0,0,1,21.60914453989284,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 16:15:00+00:00,med,3.2,6.2,403.0,55.0,14.8,24.5,0.0,0,3.0,1,1,21.783682499056084,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 16:30:00+00:00,normal,2.7,5.7,356.0,57.0,14.5,24.0,0.0,0,3.0,1,1,21.848428967372755,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 16:45:00+00:00,normal,2.7,5.7,309.0,59.0,14.2,23.5,0.0,0,3.0,1,1,21.98340638745796,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 17:00:00+00:00,normal,2.7,5.7,262.0,61.0,13.9,23.0,0.0,0,3.0,1,1,22.131807713845426,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 17:15:00+00:00,normal,3.2,6.2,225.25,65.75,13.5,19.9,0.0,0,3.0,1,1,22.21944594739797,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 17:30:00+00:00,med,4.2,7.2,188.5,70.5,13.1,16.8,0.0,0,3.0,1,1,22.378712919397703,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 17:45:00+00:00,med,2.7,5.7,151.75,75.25,12.7,13.7,0.0,0,3.0,1,1,22.603090422755887,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 18:00:00+00:00,normal,2.7,10.243352215332164,115.0,80.0,12.3,10.6,4.543352215332163,1,3.0,1,1,22.621138778942388,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 18:15:00+00:00,low,2.2,39.6920581444315,90.0,81.25,12.05,11.2,37.492058144431496,1,0.0,0,0,22.55026580750445,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 18:30:00+00:00,low,2.2,39.241275313833526,65.0,82.5,11.8,11.8,37.04127531383352,1,0.0,0,0,22.5495895441212,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 18:45:00+00:00,low,2.2,38.84872634478312,40.0,83.75,11.55,12.4,36.64872634478312,1,0.0,0,0,22.57489205580132,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 19:00:00+00:00,low,2.2,38.50635424540657,15.0,85.0,11.3,13.0,36.30635424540657,1,0.0,0,0,22.49096370850724,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 19:15:00+00:00,low,2.2,38.20647839125668,11.25,85.75,11.2,12.125,36.00647839125668,1,0.0,0,0,22.444494885927693,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 19:30:00+00:00,low,2.2,37.941791518667785,7.5,86.5,11.1,11.25,35.74179151866778,1,0.0,0,0,22.440387602218053,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 19:45:00+00:00,low,2.2,37.70535729873818,3.75,87.25,11.0,10.375,35.505357298738176,1,0.0,0,0,22.324040674607883,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 20:00:00+00:00,low,2.2,37.49060837000691,0.0,88.0,10.9,9.5,35.29060837000691,1,0.0,0,0,22.41115337193396,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 20:15:00+00:00,low,2.2,37.29134471396164,0.0,88.25,10.85,8.85,35.09134471396163,1,0.0,0,0,22.38188828451916,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 20:30:00+00:00,low,2.2,37.10173226359181,0.0,88.5,10.8,8.2,34.90173226359181,1,0.0,0,0,22.31907228145669,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 20:45:00+00:00,low,2.2,36.91630164129181,0.0,88.75,10.75,7.550000000000001,34.71630164129181,1,0.0,0,0,22.366539591655098,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 21:00:00+00:00,low,2.2,36.72994692852221,0.0,89.0,10.7,6.9,34.52994692852221,1,0.0,0,0,22.23586574202168,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 21:15:00+00:00,low,2.2,36.5379243757546,0.0,89.5,10.675,7.675000000000001,34.3379243757546,1,0.0,0,0,22.323376820582023,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 21:30:00+00:00,low,2.2,36.33585096735477,0.0,90.0,10.65,8.45,34.13585096735477,1,0.0,0,0,22.24768752855448,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 21:45:00+00:00,low,2.2,36.11970276219772,0.0,90.5,10.625,9.225,33.91970276219772,1,0.0,0,0,22.1938989876248,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 22:00:00+00:00,low,2.2,35.88581293694965,0.0,91.0,10.6,10.0,33.685812936949645,1,0.0,0,0,22.17786500136829,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 22:15:00+00:00,low,2.2,35.63086946509365,0.0,90.75,10.6,9.8,33.43086946509365,1,0.0,0,0,22.1386258080728,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 22:30:00+00:00,low,3.2,6.2,0.0,90.5,10.6,9.6,0.0,0,3.0,1,0,22.345833559771773,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 22:45:00+00:00,low,2.7,5.7,0.0,90.25,10.6,9.4,0.0,0,3.0,1,0,22.36265620875264,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 23:00:00+00:00,low,2.2,37.531921321009534,0.0,90.0,10.6,9.2,35.33192132100953,1,0.0,0,0,22.31130082197242,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 23:15:00+00:00,low,2.2,36.99541427143801,0.0,90.75,10.45,8.674999999999999,34.795414271438005,1,0.0,0,0,22.33142725746865,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 23:30:00+00:00,low,2.2,36.43689690292023,0.0,91.5,10.3,8.149999999999999,34.23689690292022,1,0.0,0,0,22.177033102056992,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-14 23:45:00+00:00,low,2.2,35.854478790529484,0.0,92.25,10.15,7.625,33.65447879052948,1,0.0,0,0,22.175855633809867,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-15 00:00:00+00:00,low,2.2,35.24663183954631,0.0,93.0,10.0,7.1,33.04663183954631,1,0.0,0,0,22.1791050164608,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-15 00:15:00+00:00,low,2.2,34.95306573848295,0.0,92.75,10.1,7.65,32.753065738482945,1,0.0,0,0,22.031331187521506,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-15 00:30:00+00:00,low,2.2,34.61136751094871,0.0,92.5,10.2,8.2,32.41136751094871,1,0.0,0,0,22.03685498539613,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-15 00:45:00+00:00,low,2.2,34.22229495253889,0.0,92.25,10.3,8.75,32.022294952538886,1,0.0,0,0,21.8906718298568,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-15 01:00:00+00:00,low,2.2,33.78685155139031,0.0,92.0,10.4,9.3,31.58685155139031,1,0.0,0,0,21.926021613752948,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-15 01:15:00+00:00,low,2.7,5.7,0.0,91.25,10.35,9.05,0.0,0,3.0,1,0,22.00008281692824,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-15 01:30:00+00:00,low,2.2,34.12089294103119,0.0,90.5,10.3,8.8,31.920892941031184,1,0.0,0,0,21.932829350704512,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-15 01:45:00+00:00,low,2.2,33.47341949277201,0.0,89.75,10.25,8.55,31.273419492772007,1,0.0,0,0,21.79157521824074,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-15 02:00:00+00:00,low,2.2,32.7908305747401,0.0,89.0,10.2,8.3,30.590830574740096,1,0.0,0,0,21.651313094458786,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-15 02:15:00+00:00,low,2.2,32.07493812189712,0.0,90.0,10.025,8.175,29.87493812189712,1,0.0,0,0,21.666133120058834,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-15 02:30:00+00:00,low,2.2,31.327764134570867,0.0,91.0,9.85,8.05,29.127764134570867,1,0.0,0,0,21.440770832936863,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-15 02:45:00+00:00,low,2.2,30.55152792448668,0.0,92.0,9.675,7.925,28.351527924486675,1,0.0,0,0,21.42771157095456,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-15 03:00:00+00:00,low,2.2,29.748632764533493,0.0,93.0,9.5,7.8,27.54863276453349,1,0.0,0,0,21.387265591362983,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-15 03:15:00+00:00,low,2.2,28.92165198433589,0.0,92.75,9.675,7.8,26.72165198433589,1,0.0,0,0,21.243759206417703,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-15 03:30:00+00:00,low,2.2,28.0733145569924,0.0,92.5,9.85,7.8,25.8733145569924,1,0.0,0,0,21.223228410412133,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-15 03:45:00+00:00,low,2.2,27.206490225381128,0.0,92.25,10.025,7.8,25.00649022538113,1,0.0,0,0,21.06677723503074,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-15 04:00:00+00:00,low,2.2,26.324174219213216,0.0,92.0,10.2,7.8,24.124174219213216,1,0.0,0,0,20.870989032649625,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-15 04:15:00+00:00,low,2.2,25.42947161652724,0.0,91.5,10.2,7.75,23.229471616527235,1,0.0,0,0,20.792063344686746,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
